itemid,datasetid,hasbird
a148_290_300,TUT-acoustic-scenes-2017,0
a148_270_280,TUT-acoustic-scenes-2017,0
a148_280_290,TUT-acoustic-scenes-2017,0
a148_70_80,TUT-acoustic-scenes-2017,0
a148_60_70,TUT-acoustic-scenes-2017,0
a148_80_90,TUT-acoustic-scenes-2017,0
a148_180_190,TUT-acoustic-scenes-2017,0
a148_190_200,TUT-acoustic-scenes-2017,0
a148_200_210,TUT-acoustic-scenes-2017,0
a148_260_270,TUT-acoustic-scenes-2017,0
a148_240_250,TUT-acoustic-scenes-2017,0
a148_250_260,TUT-acoustic-scenes-2017,0
a149_270_280,TUT-acoustic-scenes-2017,0
a149_280_290,TUT-acoustic-scenes-2017,0
a149_290_300,TUT-acoustic-scenes-2017,0
a149_170_180,TUT-acoustic-scenes-2017,0
a149_150_160,TUT-acoustic-scenes-2017,0
a149_160_170,TUT-acoustic-scenes-2017,0
a149_180_190,TUT-acoustic-scenes-2017,0
a149_190_200,TUT-acoustic-scenes-2017,0
a149_200_210,TUT-acoustic-scenes-2017,0
a149_90_100,TUT-acoustic-scenes-2017,0
a149_100_110,TUT-acoustic-scenes-2017,0
a149_110_120,TUT-acoustic-scenes-2017,0
a149_260_270,TUT-acoustic-scenes-2017,0
a149_250_260,TUT-acoustic-scenes-2017,0
a149_240_250,TUT-acoustic-scenes-2017,0
a149_80_90,TUT-acoustic-scenes-2017,0
a149_60_70,TUT-acoustic-scenes-2017,0
a149_70_80,TUT-acoustic-scenes-2017,0
a151_60_70,TUT-acoustic-scenes-2017,0
a151_80_90,TUT-acoustic-scenes-2017,0
a151_70_80,TUT-acoustic-scenes-2017,0
a151_190_200,TUT-acoustic-scenes-2017,0
a151_200_210,TUT-acoustic-scenes-2017,0
a151_180_190,TUT-acoustic-scenes-2017,0
a151_140_150,TUT-acoustic-scenes-2017,0
a151_130_140,TUT-acoustic-scenes-2017,0
a151_120_130,TUT-acoustic-scenes-2017,0
a151_260_270,TUT-acoustic-scenes-2017,0
a151_240_250,TUT-acoustic-scenes-2017,0
a151_250_260,TUT-acoustic-scenes-2017,0
a151_220_230,TUT-acoustic-scenes-2017,0
a151_230_240,TUT-acoustic-scenes-2017,0
a151_210_220,TUT-acoustic-scenes-2017,0
a151_150_160,TUT-acoustic-scenes-2017,0
a151_170_180,TUT-acoustic-scenes-2017,0
a151_160_170,TUT-acoustic-scenes-2017,0
a151_110_120,TUT-acoustic-scenes-2017,0
a151_90_100,TUT-acoustic-scenes-2017,0
a151_100_110,TUT-acoustic-scenes-2017,0
b080_100_110,TUT-acoustic-scenes-2017,0
b080_110_120,TUT-acoustic-scenes-2017,0
b080_90_100,TUT-acoustic-scenes-2017,0
b080_210_220,TUT-acoustic-scenes-2017,0
b080_220_230,TUT-acoustic-scenes-2017,0
b080_230_240,TUT-acoustic-scenes-2017,0
b080_190_200,TUT-acoustic-scenes-2017,0
b080_180_190,TUT-acoustic-scenes-2017,0
b080_200_210,TUT-acoustic-scenes-2017,0
b080_261_271,TUT-acoustic-scenes-2017,0
b080_281_291,TUT-acoustic-scenes-2017,0
b080_271_281,TUT-acoustic-scenes-2017,0
b080_80_90,TUT-acoustic-scenes-2017,0
b080_60_70,TUT-acoustic-scenes-2017,0
b080_70_80,TUT-acoustic-scenes-2017,0
b080_160_170,TUT-acoustic-scenes-2017,0
b080_170_180,TUT-acoustic-scenes-2017,0
b080_150_160,TUT-acoustic-scenes-2017,0
b080_130_140,TUT-acoustic-scenes-2017,0
b080_120_130,TUT-acoustic-scenes-2017,0
b080_140_150,TUT-acoustic-scenes-2017,0
a153_260_270,TUT-acoustic-scenes-2017,0
a153_250_260,TUT-acoustic-scenes-2017,0
a153_240_250,TUT-acoustic-scenes-2017,0
a153_290_300,TUT-acoustic-scenes-2017,0
a153_270_280,TUT-acoustic-scenes-2017,0
a153_280_290,TUT-acoustic-scenes-2017,0
a153_150_160,TUT-acoustic-scenes-2017,0
a153_170_180,TUT-acoustic-scenes-2017,0
a153_160_170,TUT-acoustic-scenes-2017,0
a153_70_80,TUT-acoustic-scenes-2017,0
a153_80_90,TUT-acoustic-scenes-2017,0
a153_60_70,TUT-acoustic-scenes-2017,0
a153_120_130,TUT-acoustic-scenes-2017,0
a153_130_140,TUT-acoustic-scenes-2017,0
a153_140_150,TUT-acoustic-scenes-2017,0
a152_200_210,TUT-acoustic-scenes-2017,0
a152_180_190,TUT-acoustic-scenes-2017,0
a152_190_200,TUT-acoustic-scenes-2017,0
a152_40_50,TUT-acoustic-scenes-2017,0
a152_50_60,TUT-acoustic-scenes-2017,0
a152_30_40,TUT-acoustic-scenes-2017,0
a152_210_220,TUT-acoustic-scenes-2017,0
a152_230_240,TUT-acoustic-scenes-2017,0
a152_220_230,TUT-acoustic-scenes-2017,0
a152_0_10,TUT-acoustic-scenes-2017,0
a152_10_20,TUT-acoustic-scenes-2017,0
a152_20_30,TUT-acoustic-scenes-2017,0
a152_60_70,TUT-acoustic-scenes-2017,0
a152_80_90,TUT-acoustic-scenes-2017,0
a152_70_80,TUT-acoustic-scenes-2017,0
a152_100_110,TUT-acoustic-scenes-2017,0
a152_90_100,TUT-acoustic-scenes-2017,0
a152_110_120,TUT-acoustic-scenes-2017,0
b105_60_70,TUT-acoustic-scenes-2017,0
b105_70_80,TUT-acoustic-scenes-2017,0
b105_80_90,TUT-acoustic-scenes-2017,0
b105_10_20,TUT-acoustic-scenes-2017,0
b105_0_10,TUT-acoustic-scenes-2017,0
b105_20_30,TUT-acoustic-scenes-2017,0
b105_140_150,TUT-acoustic-scenes-2017,0
b105_130_140,TUT-acoustic-scenes-2017,0
b105_120_130,TUT-acoustic-scenes-2017,0
b105_100_110,TUT-acoustic-scenes-2017,0
b105_90_100,TUT-acoustic-scenes-2017,0
b105_110_120,TUT-acoustic-scenes-2017,0
b105_170_180,TUT-acoustic-scenes-2017,0
b105_150_160,TUT-acoustic-scenes-2017,0
b105_160_170,TUT-acoustic-scenes-2017,0
b105_230_240,TUT-acoustic-scenes-2017,0
b105_210_220,TUT-acoustic-scenes-2017,0
b105_220_230,TUT-acoustic-scenes-2017,0
a103_0_10,TUT-acoustic-scenes-2017,0
a103_10_20,TUT-acoustic-scenes-2017,0
a103_20_30,TUT-acoustic-scenes-2017,0
a103_140_150,TUT-acoustic-scenes-2017,0
a103_130_140,TUT-acoustic-scenes-2017,0
a103_120_130,TUT-acoustic-scenes-2017,0
a103_110_120,TUT-acoustic-scenes-2017,0
a103_90_100,TUT-acoustic-scenes-2017,0
a103_100_110,TUT-acoustic-scenes-2017,0
a093_59_69,TUT-acoustic-scenes-2017,0
a093_69_79,TUT-acoustic-scenes-2017,0
a093_79_89,TUT-acoustic-scenes-2017,0
a093_109_119,TUT-acoustic-scenes-2017,0
a093_89_99,TUT-acoustic-scenes-2017,0
a093_99_109,TUT-acoustic-scenes-2017,0
a044_130_140,TUT-acoustic-scenes-2017,0
a044_120_130,TUT-acoustic-scenes-2017,0
a044_140_150,TUT-acoustic-scenes-2017,0
a044_90_100,TUT-acoustic-scenes-2017,0
a044_110_120,TUT-acoustic-scenes-2017,0
a044_100_110,TUT-acoustic-scenes-2017,0
a044_20_30,TUT-acoustic-scenes-2017,0
a044_10_20,TUT-acoustic-scenes-2017,0
a044_0_10,TUT-acoustic-scenes-2017,0
a044_50_60,TUT-acoustic-scenes-2017,0
a044_30_40,TUT-acoustic-scenes-2017,0
a044_40_50,TUT-acoustic-scenes-2017,0
a044_60_70,TUT-acoustic-scenes-2017,0
a044_80_90,TUT-acoustic-scenes-2017,0
a044_70_80,TUT-acoustic-scenes-2017,0
a044_160_170,TUT-acoustic-scenes-2017,0
a044_150_160,TUT-acoustic-scenes-2017,0
a044_170_180,TUT-acoustic-scenes-2017,0
a142_58_68,TUT-acoustic-scenes-2017,0
a142_48_58,TUT-acoustic-scenes-2017,0
a142_68_78,TUT-acoustic-scenes-2017,0
a142_177_187,TUT-acoustic-scenes-2017,0
a142_187_197,TUT-acoustic-scenes-2017,0
a142_167_177,TUT-acoustic-scenes-2017,0
a142_217_227,TUT-acoustic-scenes-2017,0
a142_197_207,TUT-acoustic-scenes-2017,0
a142_207_217,TUT-acoustic-scenes-2017,0
a142_119_129,TUT-acoustic-scenes-2017,0
a142_139_149,TUT-acoustic-scenes-2017,0
a142_129_139,TUT-acoustic-scenes-2017,0
a142_18_28,TUT-acoustic-scenes-2017,0
a142_38_48,TUT-acoustic-scenes-2017,0
a142_28_38,TUT-acoustic-scenes-2017,0
a142_78_88,TUT-acoustic-scenes-2017,0
a142_88_98,TUT-acoustic-scenes-2017,0
a142_98_108,TUT-acoustic-scenes-2017,0
a111_170_180,TUT-acoustic-scenes-2017,0
a111_150_160,TUT-acoustic-scenes-2017,0
a111_160_170,TUT-acoustic-scenes-2017,0
a111_10_20,TUT-acoustic-scenes-2017,0
a111_0_10,TUT-acoustic-scenes-2017,0
a111_20_30,TUT-acoustic-scenes-2017,0
a111_100_110,TUT-acoustic-scenes-2017,0
a111_110_120,TUT-acoustic-scenes-2017,0
a111_90_100,TUT-acoustic-scenes-2017,0
b051_50_60,TUT-acoustic-scenes-2017,0
b051_40_50,TUT-acoustic-scenes-2017,0
b051_30_40,TUT-acoustic-scenes-2017,0
b051_130_140,TUT-acoustic-scenes-2017,0
b051_120_130,TUT-acoustic-scenes-2017,0
b051_140_150,TUT-acoustic-scenes-2017,0
b051_110_120,TUT-acoustic-scenes-2017,0
b051_90_100,TUT-acoustic-scenes-2017,0
b051_100_110,TUT-acoustic-scenes-2017,0
b051_0_10,TUT-acoustic-scenes-2017,0
b051_10_20,TUT-acoustic-scenes-2017,0
b051_20_30,TUT-acoustic-scenes-2017,0
b051_150_160,TUT-acoustic-scenes-2017,0
b051_160_170,TUT-acoustic-scenes-2017,0
b051_170_180,TUT-acoustic-scenes-2017,0
b051_60_70,TUT-acoustic-scenes-2017,0
b051_70_80,TUT-acoustic-scenes-2017,0
b051_80_90,TUT-acoustic-scenes-2017,0
a125_68_78,TUT-acoustic-scenes-2017,0
a125_78_88,TUT-acoustic-scenes-2017,0
a125_88_98,TUT-acoustic-scenes-2017,0
a125_213_223,TUT-acoustic-scenes-2017,0
a125_193_203,TUT-acoustic-scenes-2017,0
a125_203_213,TUT-acoustic-scenes-2017,0
a125_148_158,TUT-acoustic-scenes-2017,0
a125_138_148,TUT-acoustic-scenes-2017,0
a125_128_138,TUT-acoustic-scenes-2017,0
a125_38_48,TUT-acoustic-scenes-2017,0
a125_28_38,TUT-acoustic-scenes-2017,0
a125_48_58,TUT-acoustic-scenes-2017,0
b057_60_70,TUT-acoustic-scenes-2017,0
b057_70_80,TUT-acoustic-scenes-2017,0
b057_80_90,TUT-acoustic-scenes-2017,0
b057_50_60,TUT-acoustic-scenes-2017,0
b057_40_50,TUT-acoustic-scenes-2017,0
b057_30_40,TUT-acoustic-scenes-2017,0
b057_200_210,TUT-acoustic-scenes-2017,0
b057_180_190,TUT-acoustic-scenes-2017,0
b057_190_200,TUT-acoustic-scenes-2017,0
b057_130_140,TUT-acoustic-scenes-2017,0
b057_120_130,TUT-acoustic-scenes-2017,0
b057_140_150,TUT-acoustic-scenes-2017,0
b057_150_160,TUT-acoustic-scenes-2017,0
b057_160_170,TUT-acoustic-scenes-2017,0
b057_170_180,TUT-acoustic-scenes-2017,0
b057_110_120,TUT-acoustic-scenes-2017,0
b057_90_100,TUT-acoustic-scenes-2017,0
b057_100_110,TUT-acoustic-scenes-2017,0
a108_240_250,TUT-acoustic-scenes-2017,0
a108_250_260,TUT-acoustic-scenes-2017,0
a108_260_270,TUT-acoustic-scenes-2017,0
a108_230_240,TUT-acoustic-scenes-2017,0
a108_210_220,TUT-acoustic-scenes-2017,0
a108_220_230,TUT-acoustic-scenes-2017,0
a108_130_140,TUT-acoustic-scenes-2017,0
a108_120_130,TUT-acoustic-scenes-2017,0
a108_140_150,TUT-acoustic-scenes-2017,0
a108_40_50,TUT-acoustic-scenes-2017,0
a108_50_60,TUT-acoustic-scenes-2017,0
a108_30_40,TUT-acoustic-scenes-2017,0
a108_160_170,TUT-acoustic-scenes-2017,0
a108_170_180,TUT-acoustic-scenes-2017,0
a108_150_160,TUT-acoustic-scenes-2017,0
a108_180_190,TUT-acoustic-scenes-2017,0
a108_190_200,TUT-acoustic-scenes-2017,0
a108_200_210,TUT-acoustic-scenes-2017,0
a108_110_120,TUT-acoustic-scenes-2017,0
a108_90_100,TUT-acoustic-scenes-2017,0
a108_100_110,TUT-acoustic-scenes-2017,0
a108_70_80,TUT-acoustic-scenes-2017,0
a108_80_90,TUT-acoustic-scenes-2017,0
a108_60_70,TUT-acoustic-scenes-2017,0
a108_0_10,TUT-acoustic-scenes-2017,0
a108_10_20,TUT-acoustic-scenes-2017,0
a108_20_30,TUT-acoustic-scenes-2017,0
a108_290_300,TUT-acoustic-scenes-2017,0
a108_280_290,TUT-acoustic-scenes-2017,0
a108_270_280,TUT-acoustic-scenes-2017,0
a138_199_209,TUT-acoustic-scenes-2017,0
a138_209_219,TUT-acoustic-scenes-2017,0
a138_189_199,TUT-acoustic-scenes-2017,0
a138_239_249,TUT-acoustic-scenes-2017,0
a138_219_229,TUT-acoustic-scenes-2017,0
a138_229_239,TUT-acoustic-scenes-2017,0
a138_140_150,TUT-acoustic-scenes-2017,0
a138_130_140,TUT-acoustic-scenes-2017,0
a138_120_130,TUT-acoustic-scenes-2017,0
a138_100_110,TUT-acoustic-scenes-2017,0
a138_90_100,TUT-acoustic-scenes-2017,0
a138_110_120,TUT-acoustic-scenes-2017,0
a138_50_60,TUT-acoustic-scenes-2017,0
a138_40_50,TUT-acoustic-scenes-2017,0
a138_30_40,TUT-acoustic-scenes-2017,0
a138_60_70,TUT-acoustic-scenes-2017,0
a138_80_90,TUT-acoustic-scenes-2017,0
a138_70_80,TUT-acoustic-scenes-2017,0
a063_70_80,TUT-acoustic-scenes-2017,0
a063_80_90,TUT-acoustic-scenes-2017,0
a063_60_70,TUT-acoustic-scenes-2017,0
a063_20_30,TUT-acoustic-scenes-2017,0
a063_10_20,TUT-acoustic-scenes-2017,0
a063_0_10,TUT-acoustic-scenes-2017,0
a063_120_130,TUT-acoustic-scenes-2017,0
a063_130_140,TUT-acoustic-scenes-2017,0
a063_140_150,TUT-acoustic-scenes-2017,0
a063_40_50,TUT-acoustic-scenes-2017,0
a063_50_60,TUT-acoustic-scenes-2017,0
a063_30_40,TUT-acoustic-scenes-2017,0
a139_170_180,TUT-acoustic-scenes-2017,0
a139_150_160,TUT-acoustic-scenes-2017,0
a139_160_170,TUT-acoustic-scenes-2017,0
a139_140_150,TUT-acoustic-scenes-2017,0
a139_130_140,TUT-acoustic-scenes-2017,0
a139_120_130,TUT-acoustic-scenes-2017,0
a139_50_60,TUT-acoustic-scenes-2017,0
a139_30_40,TUT-acoustic-scenes-2017,0
a139_40_50,TUT-acoustic-scenes-2017,0
a139_220_230,TUT-acoustic-scenes-2017,0
a139_230_240,TUT-acoustic-scenes-2017,0
a139_210_220,TUT-acoustic-scenes-2017,0
a139_80_90,TUT-acoustic-scenes-2017,0
a139_70_80,TUT-acoustic-scenes-2017,0
a139_60_70,TUT-acoustic-scenes-2017,0
a139_200_210,TUT-acoustic-scenes-2017,0
a139_180_190,TUT-acoustic-scenes-2017,0
a139_190_200,TUT-acoustic-scenes-2017,0
a139_110_120,TUT-acoustic-scenes-2017,0
a139_90_100,TUT-acoustic-scenes-2017,0
a139_100_110,TUT-acoustic-scenes-2017,0
a132_120_130,TUT-acoustic-scenes-2017,0
a132_130_140,TUT-acoustic-scenes-2017,0
a132_140_150,TUT-acoustic-scenes-2017,0
a132_250_260,TUT-acoustic-scenes-2017,0
a132_260_270,TUT-acoustic-scenes-2017,0
a132_240_250,TUT-acoustic-scenes-2017,0
a132_280_290,TUT-acoustic-scenes-2017,0
a132_290_300,TUT-acoustic-scenes-2017,0
a132_270_280,TUT-acoustic-scenes-2017,0
a132_50_60,TUT-acoustic-scenes-2017,0
a132_40_50,TUT-acoustic-scenes-2017,0
a132_30_40,TUT-acoustic-scenes-2017,0
a132_160_170,TUT-acoustic-scenes-2017,0
a132_150_160,TUT-acoustic-scenes-2017,0
a132_170_180,TUT-acoustic-scenes-2017,0
a132_190_200,TUT-acoustic-scenes-2017,0
a132_200_210,TUT-acoustic-scenes-2017,0
a132_180_190,TUT-acoustic-scenes-2017,0
a117_90_100,TUT-acoustic-scenes-2017,0
a117_100_110,TUT-acoustic-scenes-2017,0
a117_110_120,TUT-acoustic-scenes-2017,0
a117_20_30,TUT-acoustic-scenes-2017,0
a117_10_20,TUT-acoustic-scenes-2017,0
a117_0_10,TUT-acoustic-scenes-2017,0
a117_160_170,TUT-acoustic-scenes-2017,0
a117_150_160,TUT-acoustic-scenes-2017,0
a117_170_180,TUT-acoustic-scenes-2017,0
b102_120_130,TUT-acoustic-scenes-2017,0
b102_130_140,TUT-acoustic-scenes-2017,0
b102_140_150,TUT-acoustic-scenes-2017,0
b102_100_110,TUT-acoustic-scenes-2017,0
b102_90_100,TUT-acoustic-scenes-2017,0
b102_110_120,TUT-acoustic-scenes-2017,0
b102_30_40,TUT-acoustic-scenes-2017,0
b102_40_50,TUT-acoustic-scenes-2017,0
b102_50_60,TUT-acoustic-scenes-2017,0
b102_60_70,TUT-acoustic-scenes-2017,0
b102_70_80,TUT-acoustic-scenes-2017,0
b102_80_90,TUT-acoustic-scenes-2017,0
b102_0_10,TUT-acoustic-scenes-2017,0
b102_10_20,TUT-acoustic-scenes-2017,0
b102_20_30,TUT-acoustic-scenes-2017,0
a115_20_30,TUT-acoustic-scenes-2017,0
a115_0_10,TUT-acoustic-scenes-2017,0
a115_10_20,TUT-acoustic-scenes-2017,0
a115_130_140,TUT-acoustic-scenes-2017,0
a115_120_130,TUT-acoustic-scenes-2017,0
a115_140_150,TUT-acoustic-scenes-2017,0
a115_30_40,TUT-acoustic-scenes-2017,0
a115_50_60,TUT-acoustic-scenes-2017,0
a115_40_50,TUT-acoustic-scenes-2017,0
a115_170_180,TUT-acoustic-scenes-2017,0
a115_160_170,TUT-acoustic-scenes-2017,0
a115_150_160,TUT-acoustic-scenes-2017,0
b046_140_150,TUT-acoustic-scenes-2017,0
b046_130_140,TUT-acoustic-scenes-2017,0
b046_120_130,TUT-acoustic-scenes-2017,0
b046_60_70,TUT-acoustic-scenes-2017,0
b046_80_90,TUT-acoustic-scenes-2017,0
b046_70_80,TUT-acoustic-scenes-2017,0
b046_90_100,TUT-acoustic-scenes-2017,0
b046_100_110,TUT-acoustic-scenes-2017,0
b046_110_120,TUT-acoustic-scenes-2017,0
b046_170_180,TUT-acoustic-scenes-2017,0
b046_150_160,TUT-acoustic-scenes-2017,0
b046_160_170,TUT-acoustic-scenes-2017,0
b046_0_10,TUT-acoustic-scenes-2017,0
b046_20_30,TUT-acoustic-scenes-2017,0
b046_10_20,TUT-acoustic-scenes-2017,0
b046_30_40,TUT-acoustic-scenes-2017,0
b046_40_50,TUT-acoustic-scenes-2017,0
b046_50_60,TUT-acoustic-scenes-2017,0
b046_200_210,TUT-acoustic-scenes-2017,0
b046_180_190,TUT-acoustic-scenes-2017,0
b046_190_200,TUT-acoustic-scenes-2017,0
b101_100_110,TUT-acoustic-scenes-2017,0
b101_110_120,TUT-acoustic-scenes-2017,0
b101_90_100,TUT-acoustic-scenes-2017,0
b101_0_10,TUT-acoustic-scenes-2017,0
b101_10_20,TUT-acoustic-scenes-2017,0
b101_20_30,TUT-acoustic-scenes-2017,0
b101_140_150,TUT-acoustic-scenes-2017,0
b101_120_130,TUT-acoustic-scenes-2017,0
b101_130_140,TUT-acoustic-scenes-2017,0
b101_190_200,TUT-acoustic-scenes-2017,0
b101_180_190,TUT-acoustic-scenes-2017,0
b101_200_210,TUT-acoustic-scenes-2017,0
b101_70_80,TUT-acoustic-scenes-2017,0
b101_80_90,TUT-acoustic-scenes-2017,0
b101_60_70,TUT-acoustic-scenes-2017,0
a114_70_80,TUT-acoustic-scenes-2017,0
a114_80_90,TUT-acoustic-scenes-2017,0
a114_60_70,TUT-acoustic-scenes-2017,0
a114_160_170,TUT-acoustic-scenes-2017,0
a114_170_180,TUT-acoustic-scenes-2017,0
a114_150_160,TUT-acoustic-scenes-2017,0
a114_120_130,TUT-acoustic-scenes-2017,0
a114_140_150,TUT-acoustic-scenes-2017,0
a114_130_140,TUT-acoustic-scenes-2017,0
a114_110_120,TUT-acoustic-scenes-2017,0
a114_90_100,TUT-acoustic-scenes-2017,0
a114_100_110,TUT-acoustic-scenes-2017,0
a114_10_20,TUT-acoustic-scenes-2017,0
a114_20_30,TUT-acoustic-scenes-2017,0
a114_0_10,TUT-acoustic-scenes-2017,0
a033_100_110,TUT-acoustic-scenes-2017,0
a033_90_100,TUT-acoustic-scenes-2017,0
a033_110_120,TUT-acoustic-scenes-2017,0
a033_150_160,TUT-acoustic-scenes-2017,0
a033_160_170,TUT-acoustic-scenes-2017,0
a033_170_180,TUT-acoustic-scenes-2017,0
a033_40_50,TUT-acoustic-scenes-2017,0
a033_30_40,TUT-acoustic-scenes-2017,0
a033_50_60,TUT-acoustic-scenes-2017,0
a033_20_30,TUT-acoustic-scenes-2017,0
a033_0_10,TUT-acoustic-scenes-2017,0
a033_10_20,TUT-acoustic-scenes-2017,0
a033_130_140,TUT-acoustic-scenes-2017,0
a033_140_150,TUT-acoustic-scenes-2017,0
a033_120_130,TUT-acoustic-scenes-2017,0
a037_120_130,TUT-acoustic-scenes-2017,0
a037_140_150,TUT-acoustic-scenes-2017,0
a037_130_140,TUT-acoustic-scenes-2017,0
a037_170_180,TUT-acoustic-scenes-2017,0
a037_150_160,TUT-acoustic-scenes-2017,0
a037_160_170,TUT-acoustic-scenes-2017,0
a037_0_10,TUT-acoustic-scenes-2017,0
a037_20_30,TUT-acoustic-scenes-2017,0
a037_10_20,TUT-acoustic-scenes-2017,0
a037_100_110,TUT-acoustic-scenes-2017,0
a037_90_100,TUT-acoustic-scenes-2017,0
a037_110_120,TUT-acoustic-scenes-2017,0
a037_70_80,TUT-acoustic-scenes-2017,0
a037_60_70,TUT-acoustic-scenes-2017,0
a037_80_90,TUT-acoustic-scenes-2017,0
a037_30_40,TUT-acoustic-scenes-2017,0
a037_40_50,TUT-acoustic-scenes-2017,0
a037_50_60,TUT-acoustic-scenes-2017,0
b043_290_300,TUT-acoustic-scenes-2017,0
b043_280_290,TUT-acoustic-scenes-2017,0
b043_270_280,TUT-acoustic-scenes-2017,0
b043_250_260,TUT-acoustic-scenes-2017,0
b043_240_250,TUT-acoustic-scenes-2017,0
b043_260_270,TUT-acoustic-scenes-2017,0
b043_220_230,TUT-acoustic-scenes-2017,0
b043_230_240,TUT-acoustic-scenes-2017,0
b043_210_220,TUT-acoustic-scenes-2017,0
b043_160_170,TUT-acoustic-scenes-2017,0
b043_150_160,TUT-acoustic-scenes-2017,0
b043_170_180,TUT-acoustic-scenes-2017,0
b043_200_210,TUT-acoustic-scenes-2017,0
b043_180_190,TUT-acoustic-scenes-2017,0
b043_190_200,TUT-acoustic-scenes-2017,0
b043_130_140,TUT-acoustic-scenes-2017,0
b043_120_130,TUT-acoustic-scenes-2017,0
b043_140_150,TUT-acoustic-scenes-2017,0
b043_80_90,TUT-acoustic-scenes-2017,0
b043_60_70,TUT-acoustic-scenes-2017,0
b043_70_80,TUT-acoustic-scenes-2017,0
a029_0_10,TUT-acoustic-scenes-2017,0
a029_10_20,TUT-acoustic-scenes-2017,0
a029_20_30,TUT-acoustic-scenes-2017,0
a029_120_130,TUT-acoustic-scenes-2017,0
a029_140_150,TUT-acoustic-scenes-2017,0
a029_130_140,TUT-acoustic-scenes-2017,0
a029_60_70,TUT-acoustic-scenes-2017,0
a029_70_80,TUT-acoustic-scenes-2017,0
a029_80_90,TUT-acoustic-scenes-2017,0
a029_100_110,TUT-acoustic-scenes-2017,0
a029_110_120,TUT-acoustic-scenes-2017,0
a029_90_100,TUT-acoustic-scenes-2017,0
a029_170_180,TUT-acoustic-scenes-2017,0
a029_160_170,TUT-acoustic-scenes-2017,0
a029_150_160,TUT-acoustic-scenes-2017,0
a035_110_120,TUT-acoustic-scenes-2017,0
a035_90_100,TUT-acoustic-scenes-2017,0
a035_100_110,TUT-acoustic-scenes-2017,0
a035_0_10,TUT-acoustic-scenes-2017,0
a035_10_20,TUT-acoustic-scenes-2017,0
a035_20_30,TUT-acoustic-scenes-2017,0
a035_60_70,TUT-acoustic-scenes-2017,0
a035_80_90,TUT-acoustic-scenes-2017,0
a035_70_80,TUT-acoustic-scenes-2017,0
a143_160_170,TUT-acoustic-scenes-2017,0
a143_150_160,TUT-acoustic-scenes-2017,0
a143_170_180,TUT-acoustic-scenes-2017,0
a143_40_50,TUT-acoustic-scenes-2017,0
a143_30_40,TUT-acoustic-scenes-2017,0
a143_50_60,TUT-acoustic-scenes-2017,0
a143_80_90,TUT-acoustic-scenes-2017,0
a143_70_80,TUT-acoustic-scenes-2017,0
a143_60_70,TUT-acoustic-scenes-2017,0
a143_110_120,TUT-acoustic-scenes-2017,0
a143_90_100,TUT-acoustic-scenes-2017,0
a143_100_110,TUT-acoustic-scenes-2017,0
a143_200_210,TUT-acoustic-scenes-2017,0
a143_190_200,TUT-acoustic-scenes-2017,0
a143_180_190,TUT-acoustic-scenes-2017,0
a143_20_30,TUT-acoustic-scenes-2017,0
a143_0_10,TUT-acoustic-scenes-2017,0
a143_10_20,TUT-acoustic-scenes-2017,0
a143_220_230,TUT-acoustic-scenes-2017,0
a143_210_220,TUT-acoustic-scenes-2017,0
a143_230_240,TUT-acoustic-scenes-2017,0
a143_120_130,TUT-acoustic-scenes-2017,0
a143_130_140,TUT-acoustic-scenes-2017,0
a143_140_150,TUT-acoustic-scenes-2017,0
b040_180_190,TUT-acoustic-scenes-2017,0
b040_200_210,TUT-acoustic-scenes-2017,0
b040_190_200,TUT-acoustic-scenes-2017,0
b040_210_220,TUT-acoustic-scenes-2017,0
b040_230_240,TUT-acoustic-scenes-2017,0
b040_220_230,TUT-acoustic-scenes-2017,0
b040_130_140,TUT-acoustic-scenes-2017,0
b040_140_150,TUT-acoustic-scenes-2017,0
b040_120_130,TUT-acoustic-scenes-2017,0
b040_170_180,TUT-acoustic-scenes-2017,0
b040_160_170,TUT-acoustic-scenes-2017,0
b040_150_160,TUT-acoustic-scenes-2017,0
b040_60_70,TUT-acoustic-scenes-2017,0
b040_80_90,TUT-acoustic-scenes-2017,0
b040_70_80,TUT-acoustic-scenes-2017,0
b040_50_60,TUT-acoustic-scenes-2017,0
b040_30_40,TUT-acoustic-scenes-2017,0
b040_40_50,TUT-acoustic-scenes-2017,0
b027_130_140,TUT-acoustic-scenes-2017,0
b027_140_150,TUT-acoustic-scenes-2017,0
b027_120_130,TUT-acoustic-scenes-2017,0
b027_70_80,TUT-acoustic-scenes-2017,0
b027_60_70,TUT-acoustic-scenes-2017,0
b027_80_90,TUT-acoustic-scenes-2017,0
b027_180_190,TUT-acoustic-scenes-2017,0
b027_200_210,TUT-acoustic-scenes-2017,0
b027_190_200,TUT-acoustic-scenes-2017,0
b027_90_100,TUT-acoustic-scenes-2017,0
b027_110_120,TUT-acoustic-scenes-2017,0
b027_100_110,TUT-acoustic-scenes-2017,0
b027_10_20,TUT-acoustic-scenes-2017,0
b027_20_30,TUT-acoustic-scenes-2017,0
b027_0_10,TUT-acoustic-scenes-2017,0
b027_150_160,TUT-acoustic-scenes-2017,0
b027_170_180,TUT-acoustic-scenes-2017,0
b027_160_170,TUT-acoustic-scenes-2017,0
b026_60_70,TUT-acoustic-scenes-2017,0
b026_80_90,TUT-acoustic-scenes-2017,0
b026_70_80,TUT-acoustic-scenes-2017,0
b026_100_110,TUT-acoustic-scenes-2017,0
